nu, theta0, theta1, theta2, theta3, theta4, theta5, theta6, theta7, theta8, theta9, theta10, theta11, theta12, theta13, theta14, theta15, theta16, theta17, theta18, theta19, theta20, theta21, theta22, theta23, theta24, theta25, theta26, theta27, theta28, theta29, theta30, theta31, theta32, theta33, theta34, theta35, theta36, theta37, theta38, theta39, theta40, theta41, theta42, theta43, theta44, theta45, theta46, theta47, theta48, theta49, theta50, theta51, theta52, theta53, theta54, theta55, theta56, theta57, theta58, theta59, theta60, theta61, theta62, theta63, theta64, theta65, theta66, theta67, theta68, theta69, theta70, theta71, theta72, theta73, theta74, theta75, theta76, theta77, theta78, theta79, theta80, theta81, theta82, theta83, theta84, theta85, theta86, theta87, theta88, theta89, theta90, theta91, theta92, theta93, theta94, theta95, theta96, theta97, theta98, theta99
0,1.89775,1.94034,1.89943,1.74535,1.71917,1.73331,1.94163,1.67033,1.87919,1.83255,1.87557,1.75289,1.83677,1.72621,1.58861,1.76704,1.78140,1.78342,1.98856,1.92281,1.94968,1.67669,1.86506,1.89997,1.94447,2.04959,1.68667,1.82153,1.87745,1.81324,1.63557,1.82169,1.93221,1.76130,1.98976,1.77963,1.87483,1.95548,1.90655,1.83826,1.86082,1.82944,1.80626,1.84942,1.94741,1.78794,1.86576,1.83181,1.91122,1.86304,1.91641,1.73662,1.70109,1.97512,1.79581,1.82175,1.85361,1.82189,1.96631,1.69476,1.99888,1.68749,1.85244,1.91096,1.67297,1.90903,1.90312,1.92098,1.72472,1.84176,1.83321,1.77112,1.88976,1.74543,1.75195,1.87922,1.71130,1.89913,2.01543,1.73169,1.72954,1.89770,1.74412,1.81818,1.87945,1.92488,1.81851,1.99094,1.73059,1.80092,2.07398,1.83791,1.86380,1.79269,1.99106,1.95810,1.84442,1.85159,1.89156,1.89610
0,1.79682,1.84722,1.83663,1.62102,1.74753,1.92442,1.75009,1.83838,1.91071,1.83262,1.88270,1.66807,1.84836,1.85565,1.81961,1.91428,1.87073,1.71190,1.89654,1.92010,1.74748,1.75948,1.83460,1.70155,1.86033,1.83565,1.80371,1.82977,1.95837,1.82503,1.84944,1.77457,1.82850,1.88566,1.89183,1.65242,1.75435,1.81692,1.71618,1.77126,1.70322,1.90737,1.82608,1.86218,1.75225,1.92186,1.75797,1.65637,1.86941,1.86749,1.81100,1.94068,1.91134,1.96809,1.83380,1.88629,1.84172,1.88381,1.90262,1.90527,1.99678,1.67674,1.96831,1.80247,1.96640,1.72433,2.01277,1.91699,1.90923,1.72516,1.82685,1.85843,1.88352,2.11135,1.79711,1.97902,1.76316,1.83326,1.68535,1.62122,1.87173,1.85304,1.78990,1.93259,1.88887,1.87578,1.81347,1.79498,1.88478,1.85068,1.75186,1.90122,1.70687,1.68233,1.56516,1.75054,1.92300,1.64037,1.97530,1.74166
0,1.82023,1.69354,1.74302,1.60542,1.82627,1.78222,1.84977,1.81225,1.85149,1.86627,1.93921,1.88192,1.60044,1.81224,1.83463,1.79668,1.77796,1.93486,1.70440,1.68713,1.76507,1.72516,1.74378,1.95406,1.73516,1.72837,1.70650,1.87612,1.85312,1.83672,1.81926,1.66019,1.86522,1.76439,1.62433,1.84199,1.66971,1.65095,1.75240,1.81012,1.75111,1.66031,1.84011,1.67498,1.73738,1.73242,1.63641,1.91245,1.80072,1.91316,1.61350,1.75483,1.85789,1.66699,1.67856,1.59661,1.59410,1.72370,1.76692,1.79912,1.70771,1.61866,1.76514,1.82414,1.84392,1.70931,1.83421,1.76652,1.61901,1.79639,1.83176,2.00470,1.73321,1.93881,1.77441,1.81119,1.95658,1.76440,1.73369,1.68753,1.79088,1.70687,1.81868,1.78054,1.98078,1.99753,1.99042,1.79260,1.96972,1.73609,1.67599,1.70616,1.92709,1.99985,1.92623,1.88932,1.83946,1.79644,1.78873,1.78542
0,1.91547,1.93693,2.08028,1.81870,1.74563,1.72504,1.88489,1.91887,1.82930,1.84661,1.67262,1.91556,1.84064,1.81406,1.77922,1.81206,1.80452,1.77432,1.70654,1.88650,1.89356,1.74997,1.87950,1.70276,1.81505,1.85707,1.77924,1.80995,1.69867,1.76970,1.80471,1.86330,1.66368,1.69323,1.65443,1.63202,1.83110,1.59715,1.63337,1.60049,1.70919,1.71755,1.72450,1.65890,1.83896,1.72171,1.67623,1.76121,1.69824,1.61788,1.62598,1.66473,1.62428,1.66636,1.63706,1.60158,1.76668,1.66593,1.79800,1.62733,1.68256,1.63707,1.54793,1.72843,1.89285,1.75403,1.65370,1.53781,1.73651,1.72495,1.74753,1.77739,1.70060,1.95033,1.73780,1.59382,1.83835,1.85331,1.60784,1.83389,1.74413,1.72085,1.91007,1.90539,1.59547,1.78021,1.79419,1.98682,1.97461,1.94351,1.62315,1.95419,1.63903,1.82977,1.70427,1.88825,1.83707,1.89414,1.88129,1.79124
0,1.86378,1.77800,1.68739,1.86671,1.98189,2.02575,1.92841,1.85266,1.74719,1.97818,1.95305,1.96573,1.81887,1.81823,1.96567,1.96974,1.96852,2.08091,1.76721,1.90765,2.01809,1.96365,2.08774,1.98224,1.85193,1.89331,2.16326,1.97806,1.88270,1.96883,1.97850,2.05508,1.83234,1.88981,1.95402,1.87586,2.04467,1.87479,1.85687,1.88572,2.13475,2.05983,2.01624,1.98963,1.80220,1.65549,1.81206,1.90566,1.80472,1.93472,1.96091,1.92837,2.00560,1.97028,1.80521,1.72077,2.02576,2.04967,1.88665,2.03094,2.14981,2.16914,2.08609,1.97894,1.80722,1.88821,1.80729,1.93217,1.78683,1.74080,1.97432,1.78985,1.71217,1.75776,1.83514,1.98148,1.94434,2.01372,1.94352,2.03829,1.70529,1.73867,1.92770,1.90534,1.84059,1.73258,1.90485,1.75301,1.80187,1.77327,1.82236,2.06270,2.00024,1.83245,1.90114,1.93757,1.77484,1.95505,1.72800,1.88929
0,1.88731,1.76496,1.97792,1.92740,2.01524,1.93988,1.80483,1.75046,1.94104,1.99225,1.89621,1.91340,1.97201,2.05004,1.97494,1.86442,1.93592,1.75987,2.17628,2.04397,1.87566,2.04736,1.97000,1.98144,2.04649,1.91333,2.05095,1.91198,1.92557,1.93983,2.02979,2.00256,1.92969,1.88271,2.02974,1.97890,1.95343,1.95769,1.92606,2.07254,1.98043,2.25623,2.00155,2.06399,2.07753,2.16364,2.01781,2.02582,2.29660,2.22312,2.05122,1.95063,2.13437,2.10185,2.08144,2.23597,2.21898,1.94675,2.05305,1.94064,2.04465,2.05535,2.11684,1.74846,1.95348,2.17341,2.23798,1.91564,2.10899,2.03598,2.02260,2.02787,1.93733,1.95208,2.02429,1.79419,1.93163,2.00274,1.75668,2.21073,1.88521,1.88577,1.89434,1.92627,1.76083,1.83493,2.02446,1.91730,1.97827,1.88719,2.09034,1.93689,1.95807,2.05796,1.96581,1.96261,1.73863,1.98864,1.82836,1.88411
0,1.85814,1.98897,1.91351,2.09087,1.78914,1.86464,1.92973,1.84288,1.91967,1.82344,1.75348,1.91160,2.02464,1.98871,1.74073,1.99099,2.07245,1.83451,2.06609,1.82958,2.06965,1.89997,2.08001,1.79117,2.17999,2.02616,2.08519,2.06786,1.95333,1.89967,2.10623,1.95275,1.97550,2.07018,2.06642,2.06099,2.05873,2.10781,2.04177,2.04935,2.37261,2.00989,2.04983,1.95634,1.97740,2.05536,2.16917,1.94317,2.04662,2.07116,1.85584,2.03107,2.13429,2.07660,2.17672,1.99271,2.22036,2.14992,1.91716,2.09242,2.15554,2.09935,2.10660,2.12224,2.04474,1.99069,2.01260,1.91699,2.14054,1.97999,2.11031,2.02124,2.09487,1.97354,2.11875,1.98203,1.85803,1.93040,2.04502,2.02938,1.93075,1.79271,2.03786,1.75869,1.86898,2.03407,2.05062,1.86738,1.83713,1.95927,2.04787,1.86517,1.86790,1.88550,1.86089,1.83488,1.85145,1.76424,1.86216,1.70591
0,1.74558,1.91675,1.87831,1.95036,1.98708,2.01663,2.06232,1.97766,1.89043,1.86323,1.81786,1.78148,1.84658,1.83544,1.76861,1.80577,1.76443,1.87591,1.73636,2.14625,1.69156,1.93831,1.66586,1.61646,1.87679,1.70142,1.75858,1.83513,1.89374,1.66386,1.75899,1.80766,1.75505,1.76134,1.91779,1.58984,1.78314,1.67599,1.84708,1.51431,1.89041,1.79670,1.66648,1.77621,1.65360,1.95879,1.80665,1.55598,1.96674,1.66605,1.76775,1.39230,1.72140,1.64472,1.58249,1.66798,1.51199,1.54907,1.57147,1.75589,1.80593,1.77809,1.81180,1.78092,1.72653,1.74664,1.77093,1.76066,1.65117,1.61799,1.87593,1.53701,1.89241,1.74707,1.85173,1.65531,1.69712,1.96475,1.88180,1.76981,1.70507,1.76157,1.80440,2.00149,1.93292,1.94697,1.92447,1.75516,1.90611,1.68058,2.00266,1.90206,1.86793,1.88943,1.95006,2.04954,1.84302,2.02836,2.05764,1.87404
0,1.83453,2.02220,1.83588,1.96423,1.85779,1.98251,1.86639,1.91911,1.86127,1.95605,1.85844,2.10174,1.80033,1.92303,1.89080,1.97275,1.96449,2.01306,2.00634,1.86427,2.14520,1.96977,1.92869,2.00555,2.14759,1.92134,2.02401,2.04999,1.88167,1.93379,2.04357,1.99104,2.18677,1.91467,2.03539,2.09453,1.96555,2.02241,2.04809,2.02075,2.19158,2.03364,2.10528,2.02166,1.91463,1.84319,2.12115,2.08884,2.15415,2.09029,2.21652,2.02720,2.19718,1.91930,2.12893,1.99587,1.99259,2.10943,1.90196,2.20082,2.22201,2.13590,2.01697,2.14830,1.80578,2.00979,2.05297,2.07099,2.05363,2.01345,1.92087,2.11073,2.08728,1.93437,2.03330,2.06488,2.05424,2.09483,1.89609,1.90644,1.91753,2.12433,2.06637,1.82410,2.10569,1.80011,1.90259,1.86938,1.81130,2.11771,1.83584,2.00610,1.91478,1.83059,1.85763,1.86389,1.94606,1.99024,1.89701,1.98824
0,2.03897,2.04921,1.78335,1.75422,2.03887,1.99695,1.99179,1.96513,1.82113,1.89532,1.83303,1.88821,1.85320,1.92086,1.85573,2.04324,1.98586,1.83434,1.84505,1.92252,1.96447,1.91524,2.06335,1.82396,1.99558,1.86104,1.91512,1.90642,1.88020,1.91385,1.89735,1.98310,2.00295,1.88330,1.94752,1.87853,1.88625,1.86433,1.81581,1.87321,2.12115,1.78203,1.83480,2.00088,1.93775,1.94149,1.92551,1.97457,1.81198,1.89055,1.99131,2.01184,1.95256,1.83570,1.94540,1.86132,2.00103,1.73048,1.92063,1.92128,1.94970,1.63484,1.94008,1.71088,1.70235,2.02047,1.74028,2.06275,1.79970,1.80967,1.96573,1.81458,1.96865,1.87592,1.92625,2.08883,1.84995,1.89443,2.09765,1.98335,1.89221,1.82030,1.79229,1.90673,1.97892,1.94552,2.03177,1.92231,1.83533,2.13248,2.09958,1.91958,1.91470,1.89825,2.04462,2.03624,1.86194,1.86680,1.96067,2.04523
0,1.93609,1.83913,1.84651,2.04761,1.91757,1.96607,1.88537,2.03080,1.92551,2.12605,1.97272,2.11269,1.94100,1.89698,1.78707,1.91064,1.86755,1.97734,2.02462,1.96195,1.98343,2.01097,1.89586,1.74450,1.70557,2.06810,2.10933,2.11299,2.22001,2.06455,2.10641,2.00135,2.06100,1.96749,2.07731,2.00796,2.23744,2.29397,2.20975,2.13794,2.01146,1.88109,2.19616,1.91884,2.02015,2.05775,2.05370,2.14468,2.07857,2.08590,2.01489,2.09145,2.12095,2.15766,2.07404,1.98133,2.10500,2.05437,2.01628,2.24143,2.03445,1.92230,2.02878,2.04940,1.96219,1.96288,1.92022,1.84808,1.97931,1.99731,2.06798,1.94188,2.00559,2.05064,1.96658,1.94129,1.96474,1.95547,1.88200,2.14569,2.03472,1.82841,2.14539,2.06809,2.04924,1.95391,1.92907,2.07158,2.03342,2.02623,2.15789,1.83518,1.88012,1.98782,1.91703,1.93035,2.05238,1.96074,1.92220,1.87024
0,1.88228,2.01827,2.02243,1.81761,1.87896,1.83074,2.00545,2.08150,1.92615,1.86538,1.97180,1.81190,1.95043,2.01607,1.99971,2.04240,2.03514,1.94149,1.98470,2.00476,1.94903,2.05729,1.94610,1.83093,1.86008,1.85667,1.81394,1.92289,1.96813,1.99453,2.00365,1.97065,1.90643,1.88516,2.06956,2.05507,1.99698,2.02104,1.95638,1.90046,1.98613,1.97651,1.91927,1.97379,2.00169,1.80033,1.72658,1.89190,1.97550,2.05016,2.04591,2.01655,1.98831,1.94077,1.76219,1.92729,1.93991,2.03470,1.94956,2.02177,1.87680,1.82626,1.80589,1.85458,1.84982,2.02170,1.92434,1.67907,1.91654,2.08945,1.95396,1.87086,1.68901,2.01787,1.84820,1.86597,1.82674,1.96044,1.94552,1.83910,2.07309,1.89032,2.02882,1.92849,1.89711,1.88645,2.01604,1.88422,2.06174,1.92547,1.87443,1.98147,1.95816,1.91443,1.92905,1.98335,1.89302,1.94469,2.09432,1.94369
0,1.80961,1.92436,2.08692,1.97685,1.78426,2.00682,1.93634,1.98564,1.77850,1.99304,2.05440,2.01311,2.07739,1.88494,2.03534,1.91131,1.94958,2.03940,1.94863,1.88751,1.98521,1.73490,2.07579,1.96827,1.90007,1.98896,2.08506,2.03289,1.92876,1.92090,1.92691,2.01896,1.87172,1.96640,1.88319,2.12402,1.93265,1.92197,1.93745,1.88469,1.96105,2.09485,2.00564,1.98590,1.86940,2.05446,2.05642,1.83220,1.97991,2.05883,1.73654,2.00587,2.17777,1.96122,2.07015,2.00545,1.97149,1.99114,1.90966,2.12072,2.05589,2.02600,1.87910,1.99803,1.82971,2.01669,1.83832,1.75406,1.90603,2.14043,1.86783,1.97181,1.92779,1.98786,2.07995,1.84443,2.16876,1.89333,1.92354,1.95557,1.87618,1.91369,2.00779,1.79800,1.85652,1.99667,2.12560,1.82499,2.23176,2.07619,1.98918,2.01082,1.94685,1.77379,1.93449,1.90500,1.98130,2.00251,1.96236,1.97601
0,1.98713,2.01594,2.14761,1.94466,2.00755,1.98227,2.02858,1.82039,1.96064,1.86979,1.87571,1.99599,1.88099,2.01984,1.97398,2.06941,1.83500,1.98881,1.88443,1.82842,1.76490,1.94111,1.83003,2.02824,1.91392,1.94305,2.04161,1.88172,2.00417,1.86981,1.92595,1.95430,1.85187,1.95153,1.88830,1.89946,1.69685,1.90812,1.76099,1.72165,1.86572,1.92991,1.79963,1.91480,1.94953,1.85763,1.81873,1.67645,1.86885,1.75013,1.97495,1.84039,1.77794,1.85325,1.60209,1.66159,1.88833,1.91640,1.83998,1.73682,2.13230,1.82750,1.84704,1.85418,1.93546,1.83465,1.71786,1.98974,2.03032,1.93508,1.96705,1.93949,2.01020,1.86270,1.93209,2.14440,1.92029,1.87192,1.92480,2.04551,1.97319,1.91224,1.76882,1.98334,1.87085,2.02047,1.99525,2.07820,1.77659,2.24007,1.94757,1.88310,2.07459,2.06283,2.01358,2.13502,1.89460,2.03146,2.12427,1.77583
0,1.97621,1.99258,1.91810,1.99824,1.84770,2.10433,1.82155,1.96623,2.05111,2.00774,1.83797,1.96300,1.86818,2.04873,1.79910,1.99475,2.18093,1.95859,2.05001,1.94690,1.96914,1.93920,2.26869,2.20481,2.14283,2.06276,1.88240,2.00051,2.28850,2.02760,2.19696,2.02398,2.20948,2.15766,2.23768,2.09601,2.29226,2.12783,2.30862,2.25781,2.11398,2.10277,2.05495,2.24648,2.17638,2.35181,2.19100,2.26077,1.97802,2.20676,2.10479,2.27798,2.22833,2.14355,2.20945,2.03345,2.11079,2.16642,2.09670,2.34241,2.29074,2.27293,2.14759,2.35683,2.23297,2.19101,2.09866,2.10440,2.08947,2.10283,2.04955,2.24048,2.03547,2.06582,2.07912,2.13030,2.14399,2.08334,2.03039,2.16137,1.93231,2.04915,1.87885,2.11416,2.02316,2.03135,2.01893,1.99820,2.09235,2.17670,1.97784,1.95026,2.04637,2.09808,1.89298,1.96186,2.20800,2.00889,2.01987,1.81158
0,1.97869,2.11244,2.01966,2.08820,2.13219,1.85466,2.04844,1.96615,2.12634,1.97947,2.10820,1.89834,1.97669,2.03410,2.07192,1.86856,2.04753,2.05359,2.03100,1.85162,1.89851,2.04677,1.94659,2.06396,1.93202,2.02997,1.97093,1.99543,2.11267,2.13671,2.21747,2.11317,1.98860,2.02552,1.94454,2.09798,1.89328,1.86415,2.00093,1.87600,1.95049,2.08101,2.00192,2.11356,2.03531,2.08085,2.06326,2.12361,2.06063,2.11270,1.97103,2.21782,2.14182,1.96155,1.97182,2.00480,2.06165,1.96534,2.08219,1.99322,1.91434,2.00139,2.09421,2.06313,1.99616,2.08522,2.05326,1.78113,2.01930,1.90532,2.02893,2.07314,1.88386,2.22645,2.28312,2.17776,2.25246,1.77421,2.07660,2.06395,1.92840,2.18711,1.91118,1.88166,2.16786,2.08750,1.96130,2.03649,1.91210,1.91501,2.11625,1.94157,1.99106,1.99744,2.14156,1.97313,2.11189,1.82719,2.08450,1.83240
0,2.15646,2.08184,1.99362,1.99596,2.10306,1.99601,1.94667,2.10836,2.13149,1.92278,1.97738,2.03526,2.05080,2.11668,2.12013,1.95610,2.02667,2.14674,1.87394,2.01339,2.18318,2.16607,2.08772,1.97615,2.08221,2.14029,1.97355,1.98495,1.92261,2.12058,2.23702,2.11781,2.26276,2.11742,2.14873,2.08467,2.12831,2.15082,2.14589,2.13457,2.20370,2.28713,2.09315,2.09643,2.27177,2.23170,2.21209,2.21880,1.97347,2.29190,2.23407,2.08231,2.04517,2.09909,2.06935,2.09729,2.14226,2.17040,2.07876,2.23772,2.11424,1.92879,2.22798,1.96076,2.09326,2.07176,2.20386,2.31607,2.08875,2.06598,2.11857,1.94306,2.16974,2.11234,2.09803,1.87363,2.03211,2.04280,2.14257,2.11713,2.06811,2.14301,2.06453,2.09241,2.08478,2.08791,2.10206,1.97170,2.00193,2.07627,2.01476,2.14316,2.01566,2.06903,2.02291,1.97771,1.98997,2.04975,2.07160,1.91626
0,2.12221,2.14538,2.04295,2.06750,2.06224,2.05106,2.07063,1.98703,2.05246,1.93490,1.90847,2.02413,2.15368,1.92310,2.09296,2.17329,2.09584,1.95676,2.10162,2.07824,2.13949,1.94639,2.05849,2.09385,2.02157,2.10070,1.99010,2.11336,2.07707,2.25055,2.18497,2.09698,1.96506,2.26918,2.25564,1.86921,2.03869,2.12139,2.06064,2.28609,2.08869,2.03987,2.08310,2.00593,2.12755,2.14211,2.14790,2.04759,2.26068,2.13558,2.11917,2.21652,2.07679,2.02074,2.08163,2.10445,2.06547,2.02681,2.18860,1.97590,1.98542,1.95939,2.09027,2.24596,2.07797,2.19631,2.09552,2.13157,2.00132,2.23075,2.15090,2.09016,2.19417,2.09483,2.22568,2.29122,2.04545,2.13299,2.15160,2.02949,2.00606,2.15188,1.98857,2.01218,2.06141,2.33595,2.17897,2.04835,2.07730,2.18400,2.01527,1.94320,2.05587,2.32152,2.12148,2.00062,1.86561,1.95815,2.00030,2.21162
0,2.08957,1.95211,1.96243,2.13549,2.06065,2.06532,1.94279,2.08024,2.08749,2.03196,2.10989,1.99042,2.15949,1.84995,2.01122,2.00322,2.07564,1.97638,2.12486,2.03808,2.09333,2.11079,2.02973,1.92098,1.99282,1.91857,1.87356,2.06016,1.95461,1.90546,1.90147,1.86945,2.02946,1.94053,1.90083,1.98177,1.98504,1.94644,2.13166,1.86344,1.99950,1.97864,1.85038,1.92735,2.03528,1.74668,2.01851,2.05335,1.75477,2.01524,2.04992,1.86954,2.07735,2.12413,2.07976,1.98942,1.92687,1.96152,1.93497,1.96945,1.90815,2.01558,2.03024,2.00455,1.92856,1.93295,2.02482,1.86901,1.95761,2.00040,1.96865,1.88018,1.96247,1.96208,1.83373,1.90164,1.92977,1.87851,1.89161,2.09031,1.91774,1.91899,1.92757,2.23233,2.07423,2.09568,1.93167,1.88483,1.90906,2.15698,2.06678,2.04443,2.20413,2.02263,2.23984,2.06137,2.09760,2.10481,2.16451,2.12747
0,1.95971,2.05506,1.95657,2.07584,1.97715,2.22386,2.15856,1.95405,2.14411,2.07260,2.05638,1.95687,2.06980,2.00802,2.16535,1.91812,2.00500,1.81685,2.01970,2.03550,1.97953,2.06101,2.08643,2.00958,1.94324,2.06534,2.13307,2.03571,2.14407,1.76313,2.08804,1.95785,1.85085,1.92729,1.93128,1.91501,1.80069,1.84077,1.97304,1.73892,2.03866,2.14385,1.91100,1.85674,1.92327,1.69230,1.98302,1.93074,1.86066,1.68955,2.00381,2.04311,1.82988,1.96473,1.87478,1.86615,1.89232,1.97419,1.88886,1.87334,1.99640,1.85874,2.00722,1.74651,1.74011,1.88421,2.05915,1.77505,1.93810,1.73749,2.13849,1.91323,1.78191,1.92848,1.94643,1.99541,1.92978,2.00372,2.23645,1.88341,2.10252,1.98124,2.07334,2.04773,1.95192,2.06915,1.98158,2.13891,1.92493,1.97356,1.90918,2.10622,2.11976,2.00758,2.07146,2.12301,2.07023,2.01927,2.10846,2.17427
0,2.07605,2.03075,2.09779,2.00735,1.99323,2.12526,2.27034,2.03750,2.00380,2.19017,1.92445,2.21680,2.07345,2.18943,2.07059,1.95078,1.98051,1.97958,2.10991,1.98974,2.02779,1.96736,2.13531,2.06357,2.06074,1.95564,1.95818,1.87014,1.82351,2.07637,2.01553,1.94837,2.08921,2.06708,1.85373,1.82392,1.85771,2.04477,1.91420,2.01867,2.02855,1.98152,1.94081,2.07698,1.86089,1.97214,1.75050,1.88008,2.01923,1.91434,1.98468,1.85872,1.85353,1.90086,1.98093,1.87505,1.95271,1.88628,1.86537,2.09348,1.93729,1.85664,1.84765,1.87033,2.01359,2.17275,1.93061,2.10107,1.82658,1.96070,1.96749,1.98601,1.94666,1.99684,1.91991,1.94947,2.09294,1.89792,1.94420,2.08508,2.10868,2.03622,2.01164,2.10488,2.02468,2.12450,1.87398,1.94820,2.27488,1.93018,2.05503,1.95868,2.03375,2.08730,2.08099,2.16219,2.03667,1.92402,2.07901,2.19782
0,2.06438,2.13352,2.07828,2.13609,2.05030,2.08496,2.17607,2.11601,2.15597,1.90972,2.10906,2.10872,2.04528,2.03876,2.41604,1.92722,2.03299,2.02290,2.17855,2.02897,1.90094,2.21858,2.13566,2.07347,2.21699,2.15917,2.02569,2.17150,1.97049,2.11881,1.97399,2.07042,2.06040,2.03485,2.18795,2.18525,2.26068,2.21947,2.25604,2.07502,2.12951,2.16238,2.23232,2.02507,2.18084,2.09940,2.10832,2.02344,2.36369,2.03074,2.15558,2.06148,2.04127,2.14124,2.12300,2.07926,2.10650,1.98008,2.04376,2.07219,1.92838,2.01095,2.07709,2.02581,1.98617,1.99125,2.16261,2.24173,2.14966,1.98241,2.09104,2.11218,2.30661,2.06020,2.06334,2.22022,2.07812,2.07584,2.02639,2.15853,2.20634,2.19972,2.00743,2.17168,2.20462,2.12390,1.95479,2.14014,2.08370,2.11174,2.12335,2.04816,1.96197,2.15528,2.12708,2.22064,1.88837,2.20560,2.16949,2.06501
0,2.08912,2.15137,1.98075,1.94164,2.14791,2.04325,2.09463,1.77868,2.04709,1.97638,2.19168,2.07034,2.13817,2.07329,1.92642,2.13817,2.02980,2.17556,2.02074,2.02806,2.02662,2.10273,2.10683,2.23357,2.02781,2.30015,2.19743,2.25345,2.23459,2.28907,2.12651,2.01914,2.02506,2.10246,2.15264,2.26412,2.25992,2.25163,2.10591,2.22182,2.26959,2.11875,2.27782,2.32044,2.10468,2.10918,2.18675,2.23174,2.04642,2.12926,2.21199,2.25410,2.34824,2.21657,2.33106,2.14659,2.24666,2.34069,2.15713,2.14949,2.20858,2.18435,2.25371,2.13245,2.16569,2.12396,1.99130,2.16339,2.16616,2.15369,2.34584,2.30485,2.20383,2.15283,2.22762,2.13237,2.18644,2.01588,2.08024,2.26041,2.04690,1.93312,2.06571,2.14586,2.22271,2.07124,2.06920,2.04862,2.18090,2.20714,2.22290,2.09193,2.00278,2.07032,2.08858,2.07724,2.16769,2.23536,2.13153,1.93983
0,1.94378,2.20248,2.15026,2.00903,2.27189,2.14736,2.23728,2.11037,1.96765,2.08099,2.37484,2.17215,2.10209,2.09398,1.94391,2.24607,2.00548,2.32250,2.11059,2.13289,2.16504,2.23094,1.93323,1.95841,2.11774,2.29335,2.23445,2.21694,2.23012,2.33303,2.25487,2.11324,1.98354,2.29053,2.15006,2.22756,2.16521,1.90733,2.15464,2.38285,2.10628,2.24074,2.03948,2.25050,2.19335,2.21607,2.12853,2.39725,2.10687,2.26192,2.32651,2.36915,2.25127,2.10030,2.22751,2.22569,2.26468,2.23448,2.07717,2.19918,2.12188,2.14752,2.29649,2.08863,2.16063,2.32155,2.06541,2.11895,2.30330,2.14368,2.30106,2.25556,2.24950,1.89867,2.33642,2.15391,2.17088,2.13689,2.38429,2.11593,2.17779,1.95500,1.95361,2.30488,2.16562,1.98619,2.16072,2.05762,1.93249,2.19742,2.31436,2.08308,2.11454,2.06811,2.20040,1.98354,2.01579,2.12474,2.01395,2.10818
0,2.16773,2.19037,1.99397,2.14029,2.14074,2.21842,2.05027,2.26416,2.02325,2.26083,1.93486,2.22733,2.04974,1.88498,2.14322,2.00471,2.17470,2.05967,1.90454,2.25154,2.28878,2.04011,2.26127,2.05439,2.15589,1.97032,2.24052,2.23038,2.06367,2.05384,2.17878,1.92557,1.98961,2.10172,2.28665,2.13115,2.12412,1.96598,2.30755,2.12267,2.04627,2.27230,2.02365,2.11032,2.04535,1.93609,2.08448,2.15345,1.88052,2.26802,1.99553,2.13296,2.16112,1.99424,2.16627,2.36310,2.03960,2.13486,2.12886,2.05655,2.26292,2.15208,2.24705,2.12473,2.18517,1.91256,1.96730,1.95394,2.06280,2.03965,1.86833,2.07840,2.20234,2.04140,2.10540,2.08075,2.30161,2.07976,1.97871,2.15052,2.03850,2.00790,2.09011,2.17855,1.91855,2.16012,2.16436,2.14021,2.34825,2.12301,2.13227,2.07574,2.13667,2.10286,1.98743,2.16807,2.09994,2.00722,2.13741,1.95186
0,2.10368,2.06094,2.10624,2.10915,2.22423,2.05718,2.03844,2.19423,2.20175,2.03417,2.26565,2.08751,1.95577,2.19010,2.05133,2.15056,2.13314,2.19958,2.03874,1.96064,2.15794,2.20116,2.27800,2.08841,2.03058,2.12924,2.08982,1.80408,2.11806,1.94124,2.30639,2.21996,2.22763,1.91902,2.04381,1.97172,2.01118,2.06226,2.09776,1.95738,2.11945,2.16670,2.09579,2.15885,2.25123,1.99898,2.07663,2.07393,2.08771,2.03033,2.13429,1.97999,2.03228,1.92629,2.06221,1.86276,2.20802,2.09662,2.13545,2.01884,2.09014,2.16221,2.17310,2.29463,1.95489,1.99308,1.92807,2.02779,2.15530,2.04990,2.20515,2.08943,1.91901,2.29024,2.02443,1.96210,2.30849,2.08847,2.08100,2.01766,2.23591,1.93933,2.26530,2.13836,2.24407,2.25572,2.02067,2.00405,2.17137,2.20749,2.14084,1.96152,2.11712,2.07799,2.15360,2.11009,2.13558,2.17813,2.08568,2.07544
0,2.16699,2.12737,2.15516,2.22964,2.11657,2.14974,2.09240,2.14593,2.09656,2.05480,2.13194,2.09649,2.11971,2.10587,2.07715,2.18403,2.23494,1.90882,2.18191,2.13396,2.13336,2.10966,2.09887,1.97805,1.92091,2.00050,1.95863,2.27406,2.15850,2.07886,2.16241,1.99600,2.10589,1.91445,2.00623,1.93335,2.09186,1.84188,2.15423,1.90194,2.15695,2.24428,1.92973,1.94239,2.01230,2.14319,2.18829,1.97084,2.02031,1.94304,2.08776,2.16755,1.94064,2.13378,1.88927,2.00074,2.01764,2.02985,1.86775,2.09483,1.93995,2.15735,2.12908,2.22847,2.17744,2.15759,2.03573,1.97221,2.13945,1.97138,2.12177,1.85306,1.99437,2.14361,1.97806,2.11968,2.02272,1.97946,1.97324,2.19787,2.01477,1.98997,2.21718,2.09914,2.07185,1.96010,2.08957,2.03072,2.15916,2.26428,2.25421,2.14684,2.16176,2.09011,2.18060,2.00713,2.15172,2.04133,2.19466,2.08647
